t,"curvature, FDrad = 0","curvature, FDrad = 0.1","curvature, FDrad = 0.5","curvature, FDrad = 1.0","diameter, FDrad = 0","diameter, FDrad = 0.1","diameter, FDrad = 0.5","diameter, FDrad = 1.0",FDrad = 0,FDrad = 0.1,FDrad = 0.5,FDrad = 1.0
1.23,2.0678660525081294,1.7638842469312792,1.38397343771348,1.2161788303239893,2.2919377929732203,2.296500831979385,2.295926958339724,2.293682434467889,4.7394203565497275,4.050761640593014,3.177501925272482,2.7895280202858377
1.24,2.0940735458222126,1.7919449638863358,1.409358869639932,1.2390222772672617,2.2956979341560313,2.30030031204109,2.2998698584473134,2.297708845329619,4.807360313114849,4.122011559588198,3.2413419840202558,2.8469124460374347
1.25,2.11982884217989,1.8199621146482687,1.4350573733105243,1.26224960470373,2.2994426892755597,2.304078653045829,2.3037913340732654,2.3017184916474482,4.874424933666022,4.193335857713222,3.3060727405307286,2.905343256221257
1.26,2.145105286261308,1.8480013205374823,1.4610254016428756,1.2858737567351808,2.3031714341487537,2.3078369982244737,2.307685201478538,2.3056891884541315,4.94054521855853,4.2648858203040865,3.3715866983555016,2.9648252186212045
1.27,2.1698761804807423,1.875926847272833,1.4872922533280173,1.3099897288543392,2.3068831549229483,2.3115749374761485,2.3115582334529114,2.3096332475940704,5.0056508090195715,4.336345484694528,3.4379626537311117,3.0255958317687233
1.28,2.194114670988745,1.9038193208157574,1.5138315957267883,1.3344183724389458,2.310576389711078,2.3152921312513,2.315403484715536,2.313558271393766,5.069669555105284,4.407897892808918,3.5051309520182863,3.0872546630559303
1.29,2.217793622330316,1.9315414456879774,1.5406616597475822,1.3592429561465738,2.314249169075725,2.318989199554344,2.3192211092211474,2.3174557220961445,5.1325270476593765,4.479223751042003,3.5731350434542817,3.149985366440756
1.3,2.2410742519930844,1.9590529117689073,1.5677092234484116,1.3843886828133825,2.317898964122697,2.322667016608765,2.3230119168016037,2.3213382120495667,5.194583687216818,4.550227581957002,3.641807208150448,3.213634349743672
1.31,2.2643445967890248,1.9863194178479862,1.594931680178289,1.4099656710261992,2.321522659332165,2.3263269202429915,2.326779998026913,2.3251926916457637,5.256727289982076,4.620828333941158,3.7110551316583,3.2784418737415333
1.32,2.287610692845288,2.013303693744813,1.6223798600736052,1.4359187421037574,2.3251165827473197,2.329969174875111,2.3305246158184607,2.329019110594647,5.318961556804664,4.690935546087616,3.780996200109647,3.3442821916206773
1.33,2.3103823984929006,2.0400044172542433,1.649986847444238,1.4621965766126745,2.3286766571469317,2.3335948989774007,2.3342469642847146,2.332815001034305,5.380133560453558,4.760543901995867,3.8514767897564193,3.411034108383054
1.34,2.3326363817500564,2.066369562442102,1.6777481841414015,1.4887873193886358,2.332198775683458,2.3372040732654513,2.3379427124928194,2.336593542005872,5.440171713632172,4.829527358211429,3.9224791405114505,3.47869083590372
1.35,2.3544186384959396,2.09255379653434,1.7056766073477199,1.515652304756904,2.3356794411508197,2.3407946008977314,2.341609567872773,2.340346978622205,5.49916720979727,4.898238629015633,3.9940286634621915,3.5471522920796015
1.36,2.377636215170661,2.118432600140136,1.7336922227310192,1.5427955443349886,2.339116334096644,2.3443664125322425,2.3452476701623675,2.3440768343599983,5.561567707445416,4.966382234981881,4.065937646138539,3.61643129562947
1.37,2.400224457919611,2.144313154793598,1.7617266776530456,1.5702061414550135,2.3425081926633737,2.347917163013083,2.348869517747288,2.3477729054137235,5.622545456907694,5.034669659014618,4.1380660917414405,3.6864874348223093
1.3800000000000001,2.4220691651569086,2.169940544962451,1.7897803543279642,1.5978244585885273,2.345854199480798,2.351443558854816,2.3524754318371937,2.3514357200011338,5.681821122516285,5.102492717549865,4.2104143119414035,3.7571815062165355
1.3900000000000001,2.4437903331368025,2.1953174233852843,1.8176565368102449,1.625657491032364,2.3491539444325142,2.3549468309732036,2.3560678824692007,2.355068823075585,5.740839700454368,5.169855809181434,4.282522187738814,3.828535274129598
1.4000000000000001,2.4649685801988475,2.220299503581026,1.8454022691659666,1.6536324763511114,2.352407104248435,2.3584237186516304,2.359649110149888,2.3586850472319467,5.798609599808947,5.236407011755932,4.354501822306057,3.900398195586502
1.41,2.4852852052179486,2.244824331582484,1.8730489538444015,1.6816770045777325,2.3556131127223385,2.3618731865238347,2.3632178944614437,2.3622859837556804,5.854370418266228,5.301990397220959,4.426422804927376,3.9726020171182146
1.42,2.5046482050802874,2.2688960641979996,1.900522816918254,1.709708218987119,2.3587712523609308,2.365293663786922,2.366776676572087,2.365872358382763,5.9078921834207865,5.366605484438614,4.498113076375206,4.044951416201449
1.43,2.522982287861497,2.293389194354345,1.9277830748731266,1.7376667287900702,2.361880801044606,2.3686851707724226,2.37032596240316,2.3694474711635043,5.958983427075665,5.4323169754768506,4.569474272253167,4.11731003625659
1.44,2.5409938709546176,2.3182510855218315,1.9548226241598567,1.765542212994739,2.364941210500798,2.3720480337769962,2.3738640787899126,2.3730112649483863,6.009301121050522,5.4990029292134475,4.640483207898918,4.189651560178419
1.45,2.563678674664477,2.342537130528984,1.9815640008394726,1.7933362437311389,2.367951335540674,2.3753833707284597,2.377391427046565,2.3765654247004835,6.070666341568893,5.564423745172512,4.710953267739854,4.261980911713664
1.46,2.5866199909596435,2.366157340992905,2.0080579979027555,1.8210098352346498,2.370904785419508,2.378690752420331,2.3809080337681294,2.3801133291582364,6.132629714627983,5.628356585791303,4.781001419479016,4.334209781370234
1.47,2.6093511591527876,2.3891914221799166,2.0343458127240477,1.848579336477111,2.3737687763704445,2.381968269874548,2.3844132170246755,2.38365219034517,6.193996308182913,5.690978158289007,4.850721043858025,4.406370184420487
1.48,2.635369772203847,2.4122486551942988,2.060325658846579,1.8759085452670032,2.3762832763680186,2.385214609407573,2.387906532525757,2.387183531867364,6.262385116733796,5.753730733893212,4.919865099890179,4.478137986550654
1.49,2.6548864639319985,2.4346030742984084,2.08606197165494,1.9031012276472197,2.378885567951708,2.3884275891004885,2.3913860602406674,2.3907043614046293,6.315671093598174,5.814873151163185,4.9885795198137854,4.549752405130712
1.5,2.6711518073299243,2.4562239200374103,2.111511153064263,1.9300033480981729,2.3812628820092727,2.3916071562016183,2.3948516335516614,2.3942151893549037,6.360714651006733,5.874322704395062,5.056755934178502,4.620843331522465
